USGS Digital Spectral Library splib06a
Clark and others 2007, USGS, Data Series 231.

For further information on spectrsocopy, see: http://speclab.cr.usgs.gov

ASCII Spectral Data file contents:
line 15 title
line 16 history
line 17 to end:  3-columns of data:
     wavelength    reflectance    standard deviation

(standard deviation of 0.000000 means not measured)
(      -1.23e34  indicates a deleted number)
----------------------------------------------------
Quartz GDS74 Sand Ottawa   W5R4Ncb_ AREF
copy of spd0300 r 3644
      wavelength     reflectance    standard-deviation
       2.433876       0.499407       0.000000
       2.435019       0.499407       0.000000
       2.436163       0.500974       0.000000
       2.437308       0.500974       0.000000
       2.438454       0.499631       0.000000
       2.439602       0.498735       0.000000
       2.440750       0.500078       0.000000
       2.441900       0.500078       0.000000
       2.443051       0.498735       0.000000
       2.444203       0.498959       0.000000
       2.445355       0.499407       0.000000
       2.446510       0.498959       0.000000
       2.447665       0.499183       0.000000
       2.448821       0.498959       0.000000
       2.449978       0.498511       0.000000
       2.451137       0.498287       0.000000
       2.452296       0.498287       0.000000
       2.453457       0.498287       0.000000
       2.454618       0.497839       0.000000
       2.455781       0.497391       0.000000
       2.456945       0.497615       0.000000
       2.458110       0.496943       0.000000
       2.459276       0.496943       0.000000
       2.460443       0.496495       0.000000
       2.461612       0.496943       0.000000
       2.462781       0.496719       0.000000
       2.463952       0.496943       0.000000
       2.465123       0.497615       0.000000
       2.466296       0.497615       0.000000
       2.467470       0.497615       0.000000
       2.468645       0.496943       0.000000
       2.469821       0.496495       0.000000
       2.470998       0.496271       0.000000
       2.472176       0.496271       0.000000
       2.473356       0.496719       0.000000
       2.474536       0.497391       0.000000
       2.475718       0.497839       0.000000
       2.476901       0.496719       0.000000
       2.478085       0.496047       0.000000
       2.479270       0.496719       0.000000
       2.480456       0.495599       0.000000
       2.481644       0.495599       0.000000
       2.482832       0.495823       0.000000
       2.484022       0.494256       0.000000
       2.485213       0.493136       0.000000
       2.486404       0.493136       0.000000
       2.487597       0.493360       0.000000
       2.488792       0.493584       0.000000
       2.489987       0.493808       0.000000
       2.491184       0.494480       0.000000
       2.492381       0.494704       0.000000
       2.493581       0.494480       0.000000
       2.494781       0.493360       0.000000
       2.495982       0.492240       0.000000
       2.497184       0.492688       0.000000
       2.498387       0.492912       0.000000
       2.499592       0.492688       0.000000
       2.500798       0.492464       0.000000
       2.502005       0.492016       0.000000
       2.503213       0.492240       0.000000
       2.504422       0.492016       0.000000
       2.505633       0.491568       0.000000
       2.506844       0.491568       0.000000
       2.508057       0.490897       0.000000
       2.509271       0.491120       0.000000
       2.510486       0.491568       0.000000
       2.511703       0.491568       0.000000
       2.512920       0.491120       0.000000
       2.514138       0.490449       0.000000
       2.515358       0.491120       0.000000
       2.516579       0.491120       0.000000
       2.517802       0.490673       0.000000
       2.519025       0.490897       0.000000
       2.520250       0.491120       0.000000
       2.521476       0.491344       0.000000
       2.522703       0.491344       0.000000
       2.523931       0.491344       0.000000
       2.525160       0.490449       0.000000
       2.526391       0.490673       0.000000
       2.527622       0.491120       0.000000
       2.528856       0.490225       0.000000
       2.530090       0.489329       0.000000
       2.531325       0.489553       0.000000
       2.532562       0.490001       0.000000
       2.533800       0.490897       0.000000
       2.535039       0.491344       0.000000
       2.536279       0.491120       0.000000
       2.537520       0.490673       0.000000
       2.538763       0.490225       0.000000
       2.540007       0.490225       0.000000
       2.541252       0.490449       0.000000
       2.542498       0.489105       0.000000
       2.543746       0.489329       0.000000
       2.544994       0.489105       0.000000
       2.546244       0.488433       0.000000
       2.547495       0.488209       0.000000
       2.548748       0.488657       0.000000
       2.550002       0.488881       0.000000
       2.551256       0.488209       0.000000
       2.552513       0.487537       0.000000
       2.553771       0.487537       0.000000
       2.555029       0.487985       0.000000
       2.556289       0.488657       0.000000
       2.557550       0.488881       0.000000
       2.558813       0.488433       0.000000
       2.560076       0.486418       0.000000
       2.561341       0.484626       0.000000
       2.562607       0.485074       0.000000
       2.563875       0.485970       0.000000
       2.565143       0.486865       0.000000
       2.566413       0.487985       0.000000
       2.567684       0.487761       0.000000
       2.568957       0.485746       0.000000
       2.570230       0.485298       0.000000
       2.571505       0.486642       0.000000
       2.572781       0.485746       0.000000
       2.574058       0.485298       0.000000
       2.575337       0.485746       0.000000
       2.576617       0.484626       0.000000
       2.577898       0.485522       0.000000
       2.579181       0.487089       0.000000
       2.580465       0.485746       0.000000
       2.581750       0.485074       0.000000
       2.583036       0.483506       0.000000
       2.584324       0.482834       0.000000
       2.585613       0.483954       0.000000
       2.586903       0.484178       0.000000
       2.588195       0.484850       0.000000
       2.589488       0.485970       0.000000
       2.590782       0.487089       0.000000
       2.592077       0.485746       0.000000
       2.593373       0.479923       0.000000
       2.594671       0.473652       0.000000
       2.595971       0.476340       0.000000
       2.597271       0.481715       0.000000
       2.598573       0.484850       0.000000
       2.599876       0.486418       0.000000
       2.601181       0.485746       0.000000
       2.602487       0.484402       0.000000
       2.603794       0.483058       0.000000
       2.605102       0.480819       0.000000
       2.606412       0.480147       0.000000
       2.607723       0.481491       0.000000
       2.609035       0.482610       0.000000
       2.610349       0.483282       0.000000
       2.611664       0.483282       0.000000
       2.612981       0.483506       0.000000
       2.614299       0.483954       0.000000
       2.615618       0.481491       0.000000
       2.616938       0.478803       0.000000
       2.618260       0.479699       0.000000
       2.619583       0.479251       0.000000
       2.620907       0.478579       0.000000
       2.622233       0.481491       0.000000
       2.623560       0.483506       0.000000
       2.624888       0.483058       0.000000
       2.626217       0.480147       0.000000
       2.627548       0.479699       0.000000
       2.628881       0.479475       0.000000
       2.630215       0.476564       0.000000
       2.631550       0.477907       0.000000
       2.632886       0.480147       0.000000
       2.634224       0.480819       0.000000
       2.635564       0.481715       0.000000
       2.636904       0.482386       0.000000
       2.638246       0.481939       0.000000
       2.639590       0.481043       0.000000
       2.640934       0.480819       0.000000
       2.642280       0.480371       0.000000
       2.643628       0.479923       0.000000
       2.644976       0.478355       0.000000
       2.646327       0.477684       0.000000
       2.647678       0.477460       0.000000
       2.649031       0.477460       0.000000
       2.650386       0.477907       0.000000
       2.651741       0.476116       0.000000
       2.653098       0.474996       0.000000
       2.654457       0.475220       0.000000
       2.655817       0.475220       0.000000
       2.657177       0.475668       0.000000
       2.658540       0.473652       0.000000
       2.659904       0.471861       0.000000
       2.661270       0.470741       0.000000
       2.662637       0.469621       0.000000
       2.664005       0.466710       0.000000
       2.665375       0.462903       0.000000
       2.666745       0.461559       0.000000
       2.668118       0.462679       0.000000
       2.669492       0.459544       0.000000
       2.670867       0.456632       0.000000
       2.672244       0.459544       0.000000
       2.673622       0.461335       0.000000
       2.675002       0.459096       0.000000
       2.676383       0.453945       0.000000
       2.677765       0.451705       0.000000
       2.679150       0.451705       0.000000
       2.680535       0.452377       0.000000
       2.681922       0.450810       0.000000
       2.683310       0.447226       0.000000
       2.684700       0.443643       0.000000
       2.686090       0.439164       0.000000
       2.687483       0.433789       0.000000
       2.688877       0.428639       0.000000
       2.690272       0.421696       0.000000
       2.691669       0.411395       0.000000
       2.693067       0.397958       0.000000
       2.694467       0.384073       0.000000
       2.695868       0.372203       0.000000
       2.697270       0.360110       0.000000
       2.698674       0.342642       0.000000
       2.700080       0.319575       0.000000
       2.701487       0.291358       0.000000
       2.702896       0.262692       0.000000
       2.704306       0.239402       0.000000
       2.705717       0.227308       0.000000
       2.707130       0.228204       0.000000
       2.708544       0.238282       0.000000
       2.709960       0.253734       0.000000
       2.711378       0.273442       0.000000
       2.712797       0.293821       0.000000
       2.714217       0.311289       0.000000
       2.715639       0.324950       0.000000
       2.717062       0.333908       0.000000
       2.718487       0.337491       0.000000
       2.719913       0.333908       0.000000
       2.721341       0.327190       0.000000
       2.722770       0.318456       0.000000
       2.724200       0.308602       0.000000
       2.725633       0.305691       0.000000
       2.727067       0.309722       0.000000
       2.728502       0.313753       0.000000
       2.729939       0.314425       0.000000
       2.731377       0.311289       0.000000
       2.732817       0.303675       0.000000
       2.734258       0.293149       0.000000
       2.735701       0.281280       0.000000
       2.737146       0.272994       0.000000
       2.738592       0.269635       0.000000
       2.740039       0.274338       0.000000
       2.741488       0.284639       0.000000
       2.742939       0.295389       0.000000
       2.744391       0.303675       0.000000
       2.745844       0.310394       0.000000
       2.747299       0.314201       0.000000
       2.748756       0.315544       0.000000
       2.750214       0.314873       0.000000
       2.751674       0.312857       0.000000
       2.753135       0.308826       0.000000
       2.754598       0.300988       0.000000
       2.756062       0.293149       0.000000
       2.757528       0.282624       0.000000
       2.758996       0.260229       0.000000
       2.760465       0.228204       0.000000
       2.761936       0.208721       0.000000
       2.763408       0.226637       0.000000
       2.764882       0.259109       0.000000
       2.766357       0.280608       0.000000
       2.767834       0.290910       0.000000
       2.769313       0.295613       0.000000
       2.770793       0.298972       0.000000
       2.772275       0.302555       0.000000
       2.773758       0.304571       0.000000
       2.775243       0.303451       0.000000
       2.776730       0.300316       0.000000
       2.778218       0.295613       0.000000
       2.779707       0.288447       0.000000
       2.781199       0.285311       0.000000
       2.782691       0.290238       0.000000
       2.784185       0.295837       0.000000
       2.785681       0.298300       0.000000
       2.787179       0.297628       0.000000
       2.788678       0.296733       0.000000
       2.790179       0.296285       0.000000
       2.791682       0.296061       0.000000
       2.793186       0.295837       0.000000
       2.794692       0.295165       0.000000
       2.796200       0.294493       0.000000
       2.797709       0.293149       0.000000
       2.799219       0.291582       0.000000
       2.800731       0.290238       0.000000
       2.802245       0.287999       0.000000
       2.803761       0.286879       0.000000
       2.805278       0.287103       0.000000
       2.806797       0.286655       0.000000
       2.808318       0.285311       0.000000
       2.809840       0.283520       0.000000
       2.811363       0.282400       0.000000
       2.812889       0.281056       0.000000
       2.814416       0.279265       0.000000
       2.815945       0.278369       0.000000
       2.817475       0.277025       0.000000
       2.819007       0.275681       0.000000
       2.820540       0.274114       0.000000
       2.822076       0.272994       0.000000
       2.823613       0.272770       0.000000
       2.825152       0.270978       0.000000
       2.826692       0.269411       0.000000
       2.828234       0.268515       0.000000
       2.829778       0.267171       0.000000
       2.831324       0.265604       0.000000
       2.832871       0.264260       0.000000
       2.834420       0.262916       0.000000
       2.835971       0.261573       0.000000
       2.837523       0.260453       0.000000
       2.839077       0.259557       0.000000
       2.840632       0.257989       0.000000
       2.842190       0.256870       0.000000
       2.843749       0.256198       0.000000
       2.845310       0.255526       0.000000
       2.846872       0.254630       0.000000
       2.848437       0.253063       0.000000
       2.850003       0.251495       0.000000
       2.851570       0.250823       0.000000
       2.853140       0.249703       0.000000
       2.854711       0.247912       0.000000
       2.856283       0.246792       0.000000
       2.857857       0.246120       0.000000
       2.859434       0.244776       0.000000
       2.861012       0.243209       0.000000
       2.862592       0.241641       0.000000
       2.864173       0.240297       0.000000
       2.865757       0.238954       0.000000
       2.867342       0.237162       0.000000
       2.868929       0.235594       0.000000
       2.870517       0.234251       0.000000
       2.872108       0.233579       0.000000
       2.873699       0.232907       0.000000
       2.875293       0.232011       0.000000
       2.876889       0.232235       0.000000
       2.878486       0.231339       0.000000
       2.880085       0.230444       0.000000
       2.881686       0.229548       0.000000
       2.883289       0.227756       0.000000
       2.884893       0.227308       0.000000
       2.886499       0.227308       0.000000
       2.888107       0.226860       0.000000
       2.889717       0.226413       0.000000
       2.891329       0.225517       0.000000
       2.892942       0.224173       0.000000
       2.894558       0.223277       0.000000
       2.896175       0.222382       0.000000
       2.897794       0.221710       0.000000
       2.899415       0.220814       0.000000
       2.901037       0.219246       0.000000
       2.902662       0.217455       0.000000
       2.904288       0.215887       0.000000
       2.905916       0.214319       0.000000
       2.907546       0.213200       0.000000
       2.909178       0.211632       0.000000
       2.910811       0.209840       0.000000
       2.912446       0.209616       0.000000
       2.914083       0.208945       0.000000
       2.915722       0.208721       0.000000
       2.917363       0.208497       0.000000
       2.919006       0.208273       0.000000
       2.920650       0.208945       0.000000
       2.922296       0.208945       0.000000
       2.923944       0.208049       0.000000
       2.925594       0.207377       0.000000
       2.927246       0.207377       0.000000
       2.928900       0.207377       0.000000
       2.930556       0.206705       0.000000
       2.932213       0.206705       0.000000
       2.933873       0.206481       0.000000
       2.935534       0.206033       0.000000
       2.937198       0.205361       0.000000
       2.938863       0.204913       0.000000
       2.940530       0.203794       0.000000
       2.942199       0.202226       0.000000
       2.943869       0.201106       0.000000
       2.945542       0.200211       0.000000
       2.947217       0.198419       0.000000
       2.948893       0.195956       0.000000
       2.950572       0.193716       0.000000
       2.952252       0.191700       0.000000
       2.953934       0.190357       0.000000
       2.955618       0.189237       0.000000
       2.957304       0.187445       0.000000
       2.958992       0.186326       0.000000
       2.960681       0.186774       0.000000
       2.962373       0.188565       0.000000
       2.964067       0.190805       0.000000
       2.965763       0.193940       0.000000
       2.967460       0.196627       0.000000
       2.969160       0.198643       0.000000
       2.970861       0.201330       0.000000
       2.972565       0.204466       0.000000
       2.974271       0.207153       0.000000
       2.975978       0.208721       0.000000
       2.977687       0.210288       0.000000
       2.979398       0.212080       0.000000
       2.981112       0.213424       0.000000
       2.982827       0.213871       0.000000
       2.984544       0.214767       0.000000
       2.986264       0.215887       0.000000
       2.987985       0.216335       0.000000
       2.989709       0.216335       0.000000
       2.991434       0.216111       0.000000
       2.993161       0.216335       0.000000
       2.994890       0.216783       0.000000
       2.996621       0.216335       0.000000
       2.998354       0.215663       0.000000
       3.000089       0.215663       0.000000
       3.001826       0.216559       0.000000
       3.003565       0.217007       0.000000
       3.005306       0.216335       0.000000
       3.007050       0.215887       0.000000
       3.008795       0.215663       0.000000
       3.010542       0.215215       0.000000
       3.012291       0.214991       0.000000
       3.014043       0.214991       0.000000
       3.015796       0.214991       0.000000
       3.017552       0.215439       0.000000
       3.019309       0.216111       0.000000
       3.021069       0.216335       0.000000
       3.022830       0.216783       0.000000
       3.024594       0.217679       0.000000
       3.026360       0.217903       0.000000
       3.028127       0.217903       0.000000
       3.029897       0.218350       0.000000
       3.031669       0.219022       0.000000
       3.033443       0.219694       0.000000
       3.035219       0.220142       0.000000
       3.036998       0.220814       0.000000
       3.038778       0.221710       0.000000
       3.040560       0.222605       0.000000
       3.042344       0.223053       0.000000
       3.044130       0.223949       0.000000
       3.045919       0.225293       0.000000
       3.047709       0.226637       0.000000
       3.049502       0.226860       0.000000
       3.051297       0.227532       0.000000
       3.053094       0.228204       0.000000
       3.054893       0.229548       0.000000
       3.056694       0.230444       0.000000
       3.058498       0.231563       0.000000
       3.060303       0.232683       0.000000
       3.062111       0.233355       0.000000
       3.063921       0.234027       0.000000
       3.065733       0.234251       0.000000
       3.067547       0.234923       0.000000
       3.069363       0.235371       0.000000
       3.071181       0.235818       0.000000
       3.073001       0.236042       0.000000
       3.074824       0.236714       0.000000
       3.076649       0.238282       0.000000
       3.078476       0.238730       0.000000
       3.080305       0.238954       0.000000
       3.082136       0.239402       0.000000
       3.083970       0.240073       0.000000
       3.085805       0.241417       0.000000
       3.087644       0.242089       0.000000
       3.089484       0.242089       0.000000
       3.091326       0.242985       0.000000
       3.093171       0.243881       0.000000
       3.095017       0.244105       0.000000
       3.096866       0.244329       0.000000
       3.098717       0.244552       0.000000
       3.100570       0.245224       0.000000
       3.102426       0.246120       0.000000
       3.104284       0.246568       0.000000
       3.106144       0.247240       0.000000
       3.108006       0.247464       0.000000
       3.109871       0.247464       0.000000
       3.111737       0.247912       0.000000
       3.113606       0.248584       0.000000
       3.115477       0.249255       0.000000
       3.117350       0.249927       0.000000
       3.119226       0.250151       0.000000
       3.121104       0.250375       0.000000
       3.122984       0.251047       0.000000
       3.124866       0.251943       0.000000
       3.126751       0.252391       0.000000
       3.128638       0.253063       0.000000
       3.130527       0.253958       0.000000
       3.132419       0.254854       0.000000
       3.134313       0.256422       0.000000
       3.136209       0.258213       0.000000
       3.138108       0.259557       0.000000
       3.140008       0.260677       0.000000
       3.141912       0.262244       0.000000
       3.143817       0.264036       0.000000
       3.145725       0.266052       0.000000
       3.147635       0.268067       0.000000
       3.149547       0.269187       0.000000
       3.151462       0.270531       0.000000
       3.153378       0.272546       0.000000
       3.155298       0.274114       0.000000
       3.157219       0.275234       0.000000
       3.159143       0.277025       0.000000
       3.161070       0.278369       0.000000
       3.162998       0.279489       0.000000
       3.164929       0.280832       0.000000
       3.166862       0.281728       0.000000
       3.168798       0.282624       0.000000
       3.170736       0.284191       0.000000
       3.172677       0.285759       0.000000
       3.174619       0.286879       0.000000
       3.176565       0.287775       0.000000
       3.178513       0.288894       0.000000
       3.180463       0.290014       0.000000
       3.182415       0.291134       0.000000
       3.184370       0.291806       0.000000
       3.186327       0.292926       0.000000
       3.188287       0.294493       0.000000
       3.190248       0.295165       0.000000
       3.192213       0.295837       0.000000
       3.194180       0.297181       0.000000
       3.196149       0.298748       0.000000
       3.198121       0.299868       0.000000
       3.200095       0.300988       0.000000
       3.202072       0.301883       0.000000
       3.204051       0.302555       0.000000
       3.206032       0.303227       0.000000
       3.208016       0.304347       0.000000
       3.210002       0.305915       0.000000
       3.211991       0.306586       0.000000
       3.213982       0.306810       0.000000
       3.215976       0.307930       0.000000
       3.217972       0.309050       0.000000
       3.219971       0.310394       0.000000
       3.221972       0.311961       0.000000
       3.223976       0.312633       0.000000
       3.225982       0.313305       0.000000
       3.227991       0.314425       0.000000
       3.230002       0.315768       0.000000
       3.232016       0.316664       0.000000
       3.234032       0.317112       0.000000
       3.236051       0.317560       0.000000
       3.238072       0.318232       0.000000
       3.240096       0.319351       0.000000
       3.242123       0.320023       0.000000
       3.244152       0.320695       0.000000
       3.246183       0.321591       0.000000
       3.248217       0.322487       0.000000
       3.250253       0.323159       0.000000
       3.252293       0.324278       0.000000
       3.254334       0.324726       0.000000
       3.256378       0.325622       0.000000
       3.258425       0.326518       0.000000
       3.260474       0.326966       0.000000
       3.262526       0.327414       0.000000
       3.264580       0.328533       0.000000
       3.266638       0.329653       0.000000
       3.268697       0.330325       0.000000
       3.270760       0.331669       0.000000
       3.272825       0.332788       0.000000
       3.274892       0.333236       0.000000
       3.276962       0.334132       0.000000
       3.279035       0.335252       0.000000
       3.281110       0.336148       0.000000
       3.283188       0.336820       0.000000
       3.285269       0.337491       0.000000
       3.287352       0.338611       0.000000
       3.289438       0.339731       0.000000
       3.291526       0.340627       0.000000
       3.293617       0.341746       0.000000
       3.295711       0.342642       0.000000
       3.297807       0.343762       0.000000
       3.299906       0.344882       0.000000
       3.302008       0.346001       0.000000
       3.304113       0.346897       0.000000
       3.306220       0.347345       0.000000
       3.308330       0.348017       0.000000
       3.310443       0.349361       0.000000
       3.312558       0.350257       0.000000
       3.314676       0.351152       0.000000
       3.316797       0.352496       0.000000
       3.318920       0.353616       0.000000
       3.321046       0.354064       0.000000
       3.323175       0.354735       0.000000
       3.325307       0.355855       0.000000
       3.327442       0.356751       0.000000
       3.329579       0.357647       0.000000
       3.331719       0.358319       0.000000
       3.333861       0.359662       0.000000
       3.336007       0.360558       0.000000
       3.338155       0.361678       0.000000
       3.340306       0.362798       0.000000
       3.342458       0.363469       0.000000
       3.344615       0.364141       0.000000
       3.346774       0.364365       0.000000
       3.348936       0.364589       0.000000
       3.351101       0.365261       0.000000
       3.353268       0.366829       0.000000
       3.355439       0.367724       0.000000
       3.357612       0.367948       0.000000
       3.359789       0.368172       0.000000
       3.361968       0.368620       0.000000
       3.364149       0.369292       0.000000
       3.366334       0.370188       0.000000
       3.368521       0.370860       0.000000
       3.370711       0.371308       0.000000
       3.372904       0.371532       0.000000
       3.375100       0.371532       0.000000
       3.377300       0.372203       0.000000
       3.379501       0.373099       0.000000
       3.381706       0.373995       0.000000
       3.383913       0.374667       0.000000
       3.386123       0.375339       0.000000
       3.388336       0.375563       0.000000
       3.390553       0.376011       0.000000
       3.392771       0.376906       0.000000
       3.394992       0.377802       0.000000
       3.397217       0.378250       0.000000
       3.399445       0.379370       0.000000
       3.401675       0.380490       0.000000
       3.403909       0.380714       0.000000
       3.406146       0.380938       0.000000
       3.408385       0.381609       0.000000
       3.410627       0.382505       0.000000
       3.412873       0.383177       0.000000
       3.415121       0.384521       0.000000
       3.417372       0.385416       0.000000
       3.419626       0.386088       0.000000
       3.421884       0.386984       0.000000
       3.424144       0.387656       0.000000
       3.426407       0.387880       0.000000
       3.428673       0.387880       0.000000
       3.430943       0.388328       0.000000
       3.433215       0.388776       0.000000
       3.435490       0.389672       0.000000
       3.437768       0.390119       0.000000
       3.440049       0.389895       0.000000
       3.442333       0.390119       0.000000
       3.444621       0.391015       0.000000
       3.446911       0.391463       0.000000
       3.449204       0.391463       0.000000
       3.451500       0.391463       0.000000
       3.453800       0.392135       0.000000
       3.456102       0.392135       0.000000
       3.458408       0.392135       0.000000
       3.460716       0.392359       0.000000
       3.463028       0.392583       0.000000
       3.465343       0.392359       0.000000
       3.467662       0.391911       0.000000
       3.469983       0.392359       0.000000
       3.472307       0.391911       0.000000
       3.474634       0.391463       0.000000
       3.476965       0.391239       0.000000
       3.479298       0.391239       0.000000
       3.481635       0.391015       0.000000
       3.483975       0.389895       0.000000
       3.486317       0.389672       0.000000
       3.488663       0.389895       0.000000
       3.491012       0.389448       0.000000
       3.493365       0.389000       0.000000
       3.495720       0.389000       0.000000
       3.498079       0.388776       0.000000
       3.500441       0.388328       0.000000
       3.502806       0.388328       0.000000
       3.505175       0.387432       0.000000
       3.507547       0.386760       0.000000
       3.509921       0.385864       0.000000
       3.512299       0.385416       0.000000
       3.514681       0.384969       0.000000
       3.517065       0.383849       0.000000
       3.519453       0.382953       0.000000
       3.521844       0.382057       0.000000
       3.524238       0.381161       0.000000
       3.526636       0.380938       0.000000
       3.529036       0.380714       0.000000
       3.531440       0.380042       0.000000
       3.533848       0.379594       0.000000
       3.536258       0.378698       0.000000
       3.538672       0.377130       0.000000
       3.541089       0.376011       0.000000
       3.543509       0.375339       0.000000
       3.545932       0.374891       0.000000
       3.548359       0.373995       0.000000
       3.550790       0.373323       0.000000
       3.553223       0.372203       0.000000
       3.555660       0.371756       0.000000
       3.558101       0.370860       0.000000
       3.560545       0.369740       0.000000
       3.562992       0.368844       0.000000
       3.565443       0.368396       0.000000
       3.567896       0.367724       0.000000
       3.570354       0.366157       0.000000
       3.572814       0.365037       0.000000
       3.575278       0.364589       0.000000
       3.577746       0.363917       0.000000
       3.580216       0.363246       0.000000
       3.582691       0.362126       0.000000
       3.585169       0.361230       0.000000
       3.587650       0.361230       0.000000
       3.590135       0.360558       0.000000
       3.592623       0.359886       0.000000
       3.595114       0.359438       0.000000
       3.597609       0.358767       0.000000
       3.600107       0.358767       0.000000
       3.602608       0.358319       0.000000
       3.605114       0.357647       0.000000
       3.607622       0.357423       0.000000
       3.610135       0.357647       0.000000
       3.612650       0.357199       0.000000
       3.615170       0.356527       0.000000
       3.617692       0.356527       0.000000
       3.620219       0.356527       0.000000
       3.622749       0.356303       0.000000
       3.625283       0.356303       0.000000
       3.627819       0.356751       0.000000
       3.630360       0.356079       0.000000
       3.632904       0.355631       0.000000
       3.635452       0.355631       0.000000
       3.638003       0.355631       0.000000
       3.640558       0.355631       0.000000
       3.643116       0.355407       0.000000
       3.645679       0.354511       0.000000
       3.648244       0.353168       0.000000
       3.650813       0.352272       0.000000
       3.653386       0.351376       0.000000
       3.655962       0.350257       0.000000
       3.658543       0.349361       0.000000
       3.661126       0.348017       0.000000
       3.663713       0.346449       0.000000
       3.666304       0.344882       0.000000
       3.668898       0.343314       0.000000
       3.671497       0.341075       0.000000
       3.674099       0.338835       0.000000
       3.676705       0.336820       0.000000
       3.679314       0.334356       0.000000
       3.681927       0.331445       0.000000
       3.684544       0.328981       0.000000
       3.687165       0.326518       0.000000
       3.689789       0.323607       0.000000
       3.692417       0.320919       0.000000
       3.695049       0.318008       0.000000
       3.697685       0.314873       0.000000
       3.700324       0.312409       0.000000
       3.702967       0.309946       0.000000
       3.705615       0.307258       0.000000
       3.708265       0.304795       0.000000
       3.710920       0.302331       0.000000
       3.713578       0.300316       0.000000
       3.716240       0.298076       0.000000
       3.718906       0.295837       0.000000
       3.721576       0.293821       0.000000
       3.724249       0.292254       0.000000
       3.726926       0.290910       0.000000
       3.729607       0.289342       0.000000
       3.732292       0.288223       0.000000
       3.734981       0.287551       0.000000
       3.737674       0.287551       0.000000
       3.740371       0.287327       0.000000
       3.743071       0.286879       0.000000
       3.745776       0.286879       0.000000
       3.748485       0.286879       0.000000
       3.751197       0.287551       0.000000
       3.753913       0.288447       0.000000
       3.756634       0.289566       0.000000
       3.759358       0.290238       0.000000
       3.762086       0.291134       0.000000
       3.764818       0.292702       0.000000
       3.767554       0.294269       0.000000
       3.770293       0.295837       0.000000
       3.773037       0.297181       0.000000
       3.775785       0.298524       0.000000
       3.778537       0.299420       0.000000
       3.781293       0.300540       0.000000
       3.784053       0.301436       0.000000
       3.786817       0.302107       0.000000
       3.789586       0.303003       0.000000
       3.792358       0.303675       0.000000
       3.795134       0.304571       0.000000
       3.797915       0.305467       0.000000
       3.800699       0.305243       0.000000
       3.803488       0.304571       0.000000
       3.806280       0.303675       0.000000
       3.809077       0.303227       0.000000
       3.811877       0.302779       0.000000
       3.814683       0.302107       0.000000
       3.817492       0.301212       0.000000
       3.820305       0.300316       0.000000
       3.823123       0.299196       0.000000
       3.825944       0.298300       0.000000
       3.828770       0.296957       0.000000
       3.831600       0.296061       0.000000
       3.834434       0.295165       0.000000
       3.837271       0.294493       0.000000
       3.840113       0.293821       0.000000
       3.842960       0.292702       0.000000
       3.845811       0.291806       0.000000
       3.848666       0.291582       0.000000
       3.851525       0.291582       0.000000
       3.854389       0.291806       0.000000
       3.857257       0.291582       0.000000
       3.860130       0.291806       0.000000
       3.863006       0.292478       0.000000
       3.865887       0.293149       0.000000
       3.868772       0.294045       0.000000
       3.871661       0.294941       0.000000
       3.874554       0.296285       0.000000
       3.877452       0.297628       0.000000
       3.880355       0.298748       0.000000
       3.883262       0.299868       0.000000
       3.886173       0.301212       0.000000
       3.889088       0.302779       0.000000
       3.892008       0.304571       0.000000
       3.894932       0.306138       0.000000
       3.897861       0.307482       0.000000
       3.900793       0.308602       0.000000
       3.903731       0.309274       0.000000
       3.906672       0.309722       0.000000
       3.909618       0.310394       0.000000
       3.912569       0.310618       0.000000
       3.915524       0.311289       0.000000
       3.918483       0.311289       0.000000
       3.921447       0.310841       0.000000
       3.924416       0.310618       0.000000
       3.927389       0.310170       0.000000
       3.930367       0.309498       0.000000
       3.933349       0.308602       0.000000
       3.936336       0.306810       0.000000
       3.939327       0.305019       0.000000
       3.942322       0.303899       0.000000
       3.945323       0.302331       0.000000
       3.948327       0.300092       0.000000
       3.951337       0.298076       0.000000
       3.954351       0.296285       0.000000
       3.957370       0.294269       0.000000
       3.960393       0.292478       0.000000
       3.963421       0.291134       0.000000
       3.966453       0.289566       0.000000
       3.969490       0.287327       0.000000
       3.972532       0.285311       0.000000
       3.975579       0.283968       0.000000
       3.978629       0.282400       0.000000
       3.981685       0.280160       0.000000
       3.984745       0.278369       0.000000
       3.987810       0.277249       0.000000
       3.990880       0.276353       0.000000
       3.993955       0.275010       0.000000
       3.997034       0.273666       0.000000
       4.000118       0.272994       0.000000
       4.003208       0.272770       0.000000
       4.006302       0.272546       0.000000
       4.009400       0.272098       0.000000
       4.012504       0.271426       0.000000
       4.015612       0.271202       0.000000
       4.018724       0.271650       0.000000
       4.021842       0.271874       0.000000
       4.024965       0.272546       0.000000
       4.028091       0.272994       0.000000
       4.031223       0.272770       0.000000
       4.034360       0.273442       0.000000
       4.037502       0.273890       0.000000
       4.040649       0.274338       0.000000
       4.043801       0.274786       0.000000
       4.046958       0.275010       0.000000
       4.050119       0.274786       0.000000
       4.053287       0.274786       0.000000
       4.056458       0.274786       0.000000
       4.059635       0.274562       0.000000
       4.062816       0.274338       0.000000
       4.066003       0.273666       0.000000
       4.069194       0.272546       0.000000
       4.072391       0.271202       0.000000
       4.075593       0.269411       0.000000
       4.078799       0.267171       0.000000
